0	8.12403840463596	800
1	9.273618495495704	81
2	10.392304845413264	376
3	11.090536506409418	206
4	12.041594578792296	515
5	12.84523257866513	372
6	13.638181696985855	709
7	14.422205101855956	625
8	15.0	1161
9	15.684387141358123	1064
10	16.64331697709324	1676
11	17.204650534085253	1666
12	18.35755975068582	2300
13	18.81488772222678	2259
14	20.12461179749811	2954
15	20.639767440550294	3145
16	21.93171219946131	3845
17	22.494443758403985	4189
18	23.769728648009426	4810
19	24.372115213907882	5354
20	25.632011235952593	5854
