0	8.12403840463596	600
1	8.12403840463596	887
2	8.660254037844387	896
3	9.0	1505
4	9.38083151964686	1240
5	9.695359714832659	2001
6	10.246950765959598	1760
7	10.677078252031311	2859
8	11.180339887498949	1918
9	11.661903789690601	3319
10	12.206555615733702	3150
11	12.449899597988733	4395
12	13.114877048604	3540
13	13.601470508735444	5264
14	14.142135623730951	4717
15	14.52583904633395	7250
16	15.132745950421556	5043
17	15.620499351813308	7878
18	16.15549442140351	7343
19	16.55294535724685	10184
20	17.11724276862369	7875
21	17.549928774784245	10865
22	18.138357147217054	10476
23	18.601075237738275	14401
24	19.1049731745428	10629
25	19.519221295943137	15687
26	20.149441679609886	13771
27	20.663978319771825	19671
28	21.236760581595302	14796
29	21.6794833886788	20191
30	22.22611077089287	19334
31	22.693611435820433	25078
32	23.194827009486403	19787
33	23.68543856465402	26940
34	24.269322199023193	24418
35	24.779023386727733	32433
36	25.317977802344327	25890
