0	8.660254037844387	800
1	9.848857801796104	1708
2	11.090536506409418	2695
3	12.36931687685298	3991
4	13.674794331177344	5637
5	15.0	7673
6	16.34013463836819	10139
7	17.69180601295413	13075
8	19.05255888325765	16521
9	20.42057785666214	20517
10	21.79449471770337	25103
11	23.173260452512935	30319
12	24.55605831561735	36205
13	25.942243542145693	42801
14	27.331300737432898	50147
15	28.722813232690143	58283
16	30.116440692751194	67249
17	31.51190251317746	77085
18	32.90896534380867	87831
19	34.307433596816885	99527
20	35.70714214271425	112213
