0	8.12403840463596	100
1	8.246211251235321	211
2	9.1104335791443	172
3	9.695359714832659	360
4	10.677078252031311	335
5	11.180339887498949	565
6	11.916375287812984	557
7	12.727922061357855	831
8	13.601470508735444	922
9	14.491376746189438	1250
10	15.394804318340652	1298
11	16.30950643030009	1651
12	17.233687939614086	1815
13	18.16590212458495	2110
14	19.1049731745428	2506
15	20.049937655763422	2746
16	21.0	3087
17	21.95449840010015	3720
18	22.9128784747792	4051
19	23.874672772626646	4376
20	24.839484696748443	5279
21	25.80697580112788	5751
