0	8.12403840463596	300
1	8.246211251235321	604
2	8.774964387392123	665
3	9.1104335791443	1068
4	9.899494936611665	1225
5	10.723805294763608	1719
6	11.575836902790225	1985
7	12.449899597988733	2592
8	13.341664064126334	2975
9	14.247806848775006	3726
10	15.165750888103101	4256
11	16.09347693943108	5155
12	17.029386365926403	5832
13	17.97220075561143	6902
14	18.920887928424502	7747
15	19.87460691435179	9002
16	20.83266665599966	10043
17	21.79449471770337	11492
18	22.759613353482084	12739
19	23.727621035409346	14405
20	24.698178070456937	15869
21	25.67099530598687	17762
