0	8.12403840463596	300
1	8.246211251235321	667
2	8.660254037844387	662
3	8.774964387392123	1134
4	9.486832980505138	1232
5	10.344080432788601	1801
6	11.224972160321824	2009
7	12.12435565298214	2693
8	13.038404810405298	3033
9	13.96424004376894	3849
10	14.89966442575134	4327
11	15.84297951775486	5294
12	16.792855623746664	5931
13	17.74823934929885	7062
14	18.708286933869708	7871
15	19.672315572906	9184
16	20.639767440550294	10182
17	21.61018278497431	11690
18	22.58317958127243	12892
19	23.558437978779494	14617
20	24.535688292770594	16041
21	25.514701644346147	17997
