0	8.12403840463596	100
1	8.12403840463596	156
2	8.12403840463596	265
3	8.12403840463596	385
4	8.12403840463596	542
5	8.774964387392123	721
6	9.273618495495704	936
7	9.695359714832659	1199
8	10.63014581273465	1497
9	11.445523142259598	1862
10	12.328828005937952	2265
11	13.19090595827292	2756
12	13.74772708486752	3270
13	14.696938456699069	3883
14	15.652475842498529	4538
15	16.61324772583615	5307
16	17.578395831246947	6118
17	18.547236990991408	7051
18	19.519221295943137	8035
19	20.493901531919196	9153
20	21.470910553583888	10312
21	22.44994432064365	11632
22	23.430749027719962	12989
23	24.413111231467404	14520
