0	8.660254037844387	300
1	9.38083151964686	248
2	10.04987562112089	406
3	10.770329614269007	527
4	11.532562594670797	693
5	12.24744871391589	794
6	13.114877048604	1052
7	13.601470508735444	1238
8	14.352700094407323	1327
9	15.297058540778355	1611
10	16.0312195418814	1997
11	17.146428199482248	2098
12	17.804493814764857	2508
13	18.708286933869708	2920
14	19.261360284258224	3255
15	20.346989949375804	3788
16	21.236760581595302	4275
17	22.181073012818835	4534
18	23.2163735324878	5404
19	24.166091947189145	5895
20	25.199206336708304	6234
