0	8.12403840463596	600
1	8.774964387392123	758
2	9.1104335791443	1154
3	9.899494936611665	1386
4	10.723805294763608	1891
5	11.575836902790225	2235
6	12.449899597988733	2872
7	13.341664064126334	3360
8	14.247806848775006	4133
9	15.165750888103101	4782
10	16.09347693943108	5708
11	17.029386365926403	6537
12	17.97220075561143	7638
13	18.920887928424502	8650
14	19.87460691435179	9936
15	20.83266665599966	11167
16	21.79449471770337	12645
17	22.759613353482084	14101
18	23.727621035409346	15796
19	24.698178070456937	17493
20	25.67099530598687	19424
