0	7.0710678118654755	80
1	6.708203932499369	24
2	7.280109889280518	29
3	7.615773105863909	19
4	8.246211251235321	16
5	7.280109889280518	14
6	6.4031242374328485	11
7	6.708203932499369	9
8	6.708203932499369	9
9	7.211102550927978	10
10	7.615773105863909	12
11	8.06225774829855	16
12	8.54400374531753	17
13	8.54400374531753	18
14	8.94427190999916	22
15	9.486832980505138	24
16	9.486832980505138	27
17	9.848857801796104	33
18	10.44030650891055	27
19	9.848857801796104	37
20	10.295630140987	32
21	10.770329614269007	38
22	11.40175425099138	29
23	10.816653826391969	35
24	10.816653826391969	28
25	10.816653826391969	27
26	9.219544457292887	29
27	9.219544457292887	26
28	10.04987562112089	35
29	10.04987562112089	25
30	8.06225774829855	22
31	8.06225774829855	28
32	8.602325267042627	30
33	8.602325267042627	37
34	9.219544457292887	41
35	9.433981132056603	37
36	10.0	35
37	10.0	36
38	10.295630140987	38
39	9.848857801796104	45
40	10.295630140987	32
41	10.770329614269007	26
42	9.848857801796104	25
43	8.94427190999916	21
44	9.219544457292887	22
45	9.433981132056603	21
46	9.433981132056603	30
47	10.0	21
48	10.295630140987	27
49	10.816653826391969	27
50	11.180339887498949	31
51	11.661903789690601	24
52	12.083045973594572	28
53	12.529964086141668	25
54	13.0	26
55	13.0	33
56	13.416407864998739	24
57	13.92838827718412	32
58	14.317821063276353	24
59	14.317821063276353	30
60	14.7648230602334	27
61	15.231546211727817	29
62	15.652475842498529	32
63	15.652475842498529	41
64	16.1245154965971	45
65	16.55294535724685	48
66	17.0	56
67	17.0	45
68	16.64331697709324	51
69	13.0	48
70	12.165525060596439	55
71	12.36931687685298	58
72	13.152946437965905	52
73	13.152946437965905	45
74	13.152946437965905	51
75	14.035668847618199	39
76	14.035668847618199	45
77	14.035668847618199	36
78	14.142135623730951	35
79	14.142135623730951	42
80	14.142135623730951	40
81	14.142135623730951	45
82	14.142135623730951	53
83	14.142135623730951	56
84	14.142135623730951	67
85	14.142135623730951	63
86	14.142135623730951	60
87	14.212670403551895	62
88	14.560219778561036	69
89	15.0	59
90	15.264337522473747	60
91	14.560219778561036	56
92	14.866068747318506	58
93	15.0	61
94	15.264337522473747	62
95	15.0	62
96	15.264337522473747	71
97	15.264337522473747	75
98	15.811388300841896	58
99	16.1245154965971	68
100	16.64331697709324	60
101	17.0	50
102	16.64331697709324	52
103	17.0	50
104	16.64331697709324	56
105	17.0	58
106	16.64331697709324	59
107	17.0	69
108	16.64331697709324	56
109	17.0	55
110	16.64331697709324	52
111	17.0	55
112	16.64331697709324	64
113	17.0	57
114	16.64331697709324	73
115	17.0	55
116	16.64331697709324	68
117	17.0	54
118	16.64331697709324	57
119	17.0	62
120	16.64331697709324	65
121	17.0	53
122	16.64331697709324	60
123	17.0	59
124	16.64331697709324	68
125	17.0	81
126	16.64331697709324	74
127	17.0	65
128	16.76305461424021	75
129	17.08800749063506	62
130	17.72004514666935	69
131	18.027756377319946	63
132	18.681541692269406	70
133	18.681541692269406	73
134	18.681541692269406	78
135	17.72004514666935	63
136	18.439088914585774	64
137	18.681541692269406	68
138	19.4164878389476	69
139	19.4164878389476	79
140	19.6468827043885	67
141	19.6468827043885	71
142	19.6468827043885	72
143	20.396078054371138	74
144	20.396078054371138	85
145	20.396078054371138	69
146	20.396078054371138	75
147	20.396078054371138	71
148	20.396078054371138	84
149	20.396078054371138	75
150	20.396078054371138	84
151	20.396078054371138	74
152	20.615528128088304	67
153	21.37755832643195	71
154	21.37755832643195	68
155	21.37755832643195	74
156	21.37755832643195	81
157	21.37755832643195	71
158	21.37755832643195	70
159	21.37755832643195	67
160	21.37755832643195	72
161	21.37755832643195	73
162	21.37755832643195	79
163	21.37755832643195	84
164	21.37755832643195	85
165	21.37755832643195	85
166	21.37755832643195	86
167	21.37755832643195	84
168	21.37755832643195	85
169	21.37755832643195	86
170	21.37755832643195	91
171	21.37755832643195	86
172	21.37755832643195	84
173	21.37755832643195	99
174	21.37755832643195	74
175	21.37755832643195	77
176	21.37755832643195	81
177	21.37755832643195	83
178	21.37755832643195	85
179	21.37755832643195	79
180	21.37755832643195	86
181	21.37755832643195	74
182	21.37755832643195	84
183	21.37755832643195	77
184	21.37755832643195	71
185	21.37755832643195	57
186	21.37755832643195	71
187	21.37755832643195	58
188	21.37755832643195	61
189	21.37755832643195	73
190	21.37755832643195	70
191	21.37755832643195	82
192	21.37755832643195	74
193	21.37755832643195	79
194	21.37755832643195	72
195	21.37755832643195	73
196	21.37755832643195	80
197	21.37755832643195	68
198	21.37755832643195	65
199	21.37755832643195	66
200	21.37755832643195	57
201	21.37755832643195	56
202	21.37755832643195	66
203	21.37755832643195	59
204	21.37755832643195	64
205	21.37755832643195	71
206	21.37755832643195	71
207	21.37755832643195	84
208	21.37755832643195	77
209	21.37755832643195	73
210	21.37755832643195	80
211	21.37755832643195	78
212	21.37755832643195	77
213	21.37755832643195	91
214	21.37755832643195	91
215	21.37755832643195	78
216	21.37755832643195	88
217	21.37755832643195	75
218	21.37755832643195	75
219	21.37755832643195	70
220	21.37755832643195	82
221	21.37755832643195	69
222	21.37755832643195	65
223	21.37755832643195	73
224	21.587033144922902	76
225	22.360679774997898	85
226	21.587033144922902	90
227	21.840329667841555	88
228	22.561028345356956	97
229	22.80350850198276	98
230	22.135943621178654	82
231	22.47220505424423	85
232	23.08679276123039	95
233	23.08679276123039	98
234	23.08679276123039	85
235	23.40939982143925	102
236	24.041630560342615	92
237	23.40939982143925	105
238	23.769728648009426	87
239	23.769728648009426	97
240	24.186773244895647	103
241	24.698178070456937	113
242	25.059928172283335	105
243	24.698178070456937	116
244	24.698178070456937	112
245	24.698178070456937	106
246	24.698178070456937	106
247	24.698178070456937	100
248	24.698178070456937	101
249	23.769728648009426	90
